pyIssue,pyGroup,pyName,pyLabel,CampaignName,OfferCode,OfferStatus,OfferStartDate,OfferExpireDate,NBAName,NBANumber,NBACategory,NBAType,OfferShortDescriptionEN,OfferShortDescriptionFR,OfferLongDescriptionEN,OfferLongDescriptionFr,PersistenceDays,RestPeriodDays,OfferCondition,IncentiveAmount,PS_CD,PrimaryProductServiceSubCode,RetailOrSmallBusiness,PrimaryProductServiceNameEN,OfferType,OfferClassification,OfferSubClassification,Prestaged,CreativeID,SOL,SMC,SSC,SIC,SSP,MOB,MMC,MIC,ABM,CSE,PrimaryProductFeaturesEN,PrimaryProductFeaturesFR,DCM,DHC,DMB,DPB,MCP,OfferName,SCP,MSP,CSA,DIA,ATC_NONPEGA,ATC_PEGA,EngagementType,CUSTOMER_RELEVANCE,EML,MOBSeed,SOLSeed,PMT,InteractionLevel,Level0InteractionCode,COP,AFILUAInsight,AFILUAInsightMax,AFILUAInsightMin,CCMinPmtInsight,CCMinPmtInsightMax,CCMinPmtInsightMin,ChannelSubgroup,ChqPurFreqFlashInsight,ChqPurFreqFlashInsightMax,ChqPurFreqFlashInsightMin,ChqPurFreqInsight,ChqPurFreqInsightMax,ChqPurFreqInsightMin,DepositSubgroup,InsuranceSubgroup,InvestmentSubgroup,LendingSubgroup,PaymentSubgroup,ProductGroup,ProductIndicator,ProductType,RelationshipSubgroup,TravelInsight,TravelInsightMax,TravelInsightMin,PrimaryProductServiceNameFR,BRN,BOT,CRM,BusinessGroup,BusinessOwner,CampaignCode,PEG,REB,RES,CRO,StartDate,EndDate,pyIsPropositionActive,PrimaryProductCode,PrimaryProductSubCode,PrimarySourceCode,Alt1ProductCode,Alt1ProductSubCode,Alt1SourceCode,Alt2ProductCode,Alt2ProductSubCode,Alt2SourceCode
Upsell,Insurance,CIE5762,Offer LOC Creditor Insurance Retargeting,ULOC Insurance,CIE5762,InMarket,6/1/2022,12/31/2050 23:59,Offer creditor insurance (Payment),9,Insurance NBA,Show My Customer,Offer LOC Insurance Retargeting,TBD,Customer's LOC doesn't have the optional Scotia LOC insurance.,TBD,29,1,Customer may have previously been offered SCCP when they opened their LOC. As their circumstance may have changed it is important to engage in discovery conversation to understand their need. Refer to inbound sale if customer wants to learn more.,0,INS,SCCPI,Retail,TBD,Acquisition,Discretionary,Contextual,FALSE,5762062201,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Coverage can provide the financial safety net during a difficult time that may be caused by common life events: disability, job loss, strike, lockout, critical illness or should you pass away. Approval is fast without any medical information required.",0,#N/A,#N/A,#N/A,#N/A,#N/A,Offer LOC Insurance Retargeting,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,Customer's LOC doesn't have the optional Scotia LOC insurance.,TRUE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Creditor Ins,Product,CCSI,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Insurance,CIM,RS22065,#N/A,TRUE,FALSE,FALSE,6/1/2022,12/31/2050 23:59,Date,,,,,,,,,
Upsell,D2D,CIE5787,Pre-approved Overdraft Protection,Overdraft Protection,CIE5787,InMarket,,12/31/2050 23:59,Offer overdraft protection,3,Lending NBA,Show My Customer,Overdraft Protection Pre-Approved Offer,NA,Overdraft Protection Pre-Approved Offer. Present customer ODP plan options (Monthly or Pay-per-use) based on financial needs to save on fees.,NA,75,60,"Monthly: $5/month with unlimited transactions, if overdraft is used or not, as long as the overdrawn balance within the overdraft limit. Pay-per-use: $5 per use, maximum of $5 per day, any time your account goes into overdraft within the overdraft limit.",0,ODP,RG,Retail,Overdraft Protection - Retail,Acquisition,Discretionary,NonContextual,FALSE,5446062101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Overdraft Protection Pre-Approved Offer,FALSE,#N/A,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OP13028,,,,,,,,,,,,,,,,
Engagement,D2D,CIE5725,D2D Engagement - Payment Methods,D2D Engagement - Payment Methods,CIE5725,InMarket,3/30/2022 0:00,12/31/2050 23:59,Inform Customer,37,Customer Relationship NBA,Know My Customer,D2D Engagement - Payment Methods,0,D2D Engagement - Payment Methods,0,21,90,0,0,MOBWL,0,Retail,Mobile Wallet,Usage,Discretionary,NonContextual,FALSE,5725032201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,#N/A,#N/A,#N/A,#N/A,D2D Engagement - Payment Methods,FALSE,#N/A,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RS22056,,,,,,,,,,,,,,,,
Informational,CustomerServicing,CIE5784,Insurance Claim Reminder -SCCP,Insurance Claim Reminder - SCCP,CIE5784,InMarket,7/21/2022 11:09,12/31/2050 23:59,Inform Customer,37,Insurance NBA,Show My Customer,Insurance Claim Reminder - SCCP,TBD,Target insured card customer when they are in arrears to remind them they are insured and may be eligible for a claim.,TBD,30,150,0,0,INS,SCCPI,Retail,TBD,Communication,Discretionary,NonContextual,FALSE,5784072201,FALSE,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,0,#N/A,#N/A,#N/A,#N/A,#N/A,Insurance Claim Reminder - SCCP,FALSE,#N/A,FALSE,FALSE,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RS22075,,,,,7/21/2022 11:09,12/31/2050 23:59,,,,,,,,,,
Engagement,ChannelAdoption,CIE5795,SSM Welcome,Scotia Smart Money Always on Welcome & Engagement touchpoints,CIE5795,InMarket,6/24/2022,12/31/2050 23:59,Promote use of mobile banking ,31,Customer Relationship NBA,Show My Customer ,Scotia Smart Money Always on Welcome,TBD,Scotia Smart Money Always on - Welcome,TBD,30,150,N/A,0,0,0,Retail,TBD,Usage,Discretionary,Contextual,FALSE,5795082201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Scotia Smart Money is a digital money management tool that will be launch on the mobile app, aimed to help customers understand where their money is going and free up cash for where they want it to go. ",0,#N/A,#N/A,#N/A,#N/A,#N/A,Scotia Smart Money Always on Welcome,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,na,TRUE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Mobile Banking,0,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Channel,CIM,RS22071,#N/A,TRUE,FALSE,FALSE,6/24/2022,12/31/2050 23:59,Date,,,,,,,,,
Engagement,ChannelAdoption,CIE5796,SSM Engagement,Scotia Smart Money Always on Welcome & Engagement touchpoints,CIE5796,InMarket,6/24/2022,12/31/2050 23:59,Promote use of mobile banking ,31,Customer Relationship NBA,Show My Customer ,Scotia Smart Money Always on Engagement ,TBD,Scotia Smart Money Always on - Engagement,TBD,30,150,N/A,0,0,0,Retail,TBD,Usage,Discretionary,Contextual,FALSE,5796082201,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Scotia Smart Money is a digital money management tool that will be launch on the mobile app, aimed to help customers understand where their money is going and free up cash for where they want it to go. ",0,#N/A,#N/A,#N/A,#N/A,#N/A,Scotia Smart Money Always on Engagement ,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,na,TRUE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Mobile Banking,0,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Channel,CIM,RS22071,#N/A,TRUE,FALSE,FALSE,6/24/2022,12/31/2050 23:59,Date,,,,,,,,,
Informational,CustomerServicing,CIE5805,Proactive Dormancy (SPOT/NBA) Notification,Proactive Dormancy (SPOT/NBA) Notification,CIE5805,InMarket,7/8/2022 0:00,12/31/2050 23:59,Inform Customer,37,Customer Relationship NBA,Know My Customer,Proactive Dormancy (SPOT/NBA) Notification,0,Proactive Dormancy (SPOT/NBA) Notification,0,180,150,"Text TBD: [CUST_INSIGHTS.EVENT_DATE =""YYYYMMDD""]",0,0,0,Retail,0,Communication,Discretionary,NonContextual,FALSE,5805082201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Proactive Dormancy (SPOT/NBA) Notification,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,FALSE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chequing,Service,Other,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Deposit,CIM,ZZ22087,#N/A,FALSE,FALSE,FALSE,7/8/2022 0:00,12/31/2050 23:59,Date,,,,,,,,,
Engagement,D2D,CIE5821,D2D Engagement Welcome - New to Bank Customers,D2D Engagement Welcome - New to Bank Customers,CIE5821,InMarket,9/1/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,D2D Engagement Welcome - New to Bank Customers,0,D2D Engagement Welcome - New to Bank Customers Always On,0,20,2,0,0,WEL,0,Retail,Welcome,Onboarding,Discretionary,NonContextual,FALSE,5821092201,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,0,0,FALSE,#N/A,#N/A,#N/A,#N/A,D2D Engagement Welcome - New to Bank Customers,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,TRUE,TRUE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chequing,Service,Other,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Deposit,CIM,RS17103,#N/A,TRUE,FALSE,FALSE,9/01/20122 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE5822,New to Bank Advice Plus,New to Bank Advice Plus,CIE5822,InMarket,8/29/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,New to Bank Advice Plus,0,New to Bank Advice Plus,0,30,90,0,0,0,0,Retail,0,Onboarding,Discretionary,NonContextual,FALSE,5822092201,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,New to Bank Advice Plus,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,TRUE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,Service,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Contact Policy Bypass,CIM,RS22111,#N/A,FALSE,FALSE,FALSE,8/29/2022 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE5839,MPSA Welcome Bonus Notification,MPSA Welcome Bonus,CIE5839,InMarket,9/1/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,MPSA Welcome Bonus Notification,0,MPSA Welcome Bonus Notification,0,30,180,0,0,MSA,0,Retail,Product,Onboarding,Discretionary,NonContextual,FALSE,5839102201,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,MPSA Welcome Bonus Notification,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,TRUE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,HISA,Product,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Contact Policy Bypass,CIM,RS22116,#N/A,TRUE,FALSE,FALSE,9/1/2022 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,UnsecuredLending,CIE5894,Welcome to Scotiabank U.S. Dollar Visa,EMOB Touch Day 7 - Welcome,CIE5894,InMarket,10/24/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,Welcome to Scotiabank U.S. Dollar Visa,0,Welcome to Scotiabank U.S. Dollar Visa,0,180,0,No offer conditions this is a welcome message on opening new credit card accounts and introducing the account features and benefits,0,VUS,RG,Retail,Scotiabank U.S. Dollar Visa,Relationship,Discretionary,NonContextual,FALSE,5894112201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Welcome to Scotiabank U.S. Dollar Visa,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,VISA,Product,USD,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Credit Card,CIM,VS16008,#N/A,TRUE,FALSE,FALSE,10/24/2022 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE5955,RRSP PAC Reminder,RRSP Contribution,CIE5955,InMarket,1/11/2022 0:00,12/31/2050 0:00,Encourage PACs to Investing accounts,24,Investment NBA,Show My Customer,RRSP PAC Reminder,0,RRSP Preauthorized Contribution Reminder,0,30,180,0,0,0,0,Retail,0,Usage,Discretionary,Contextual,FALSE,5955012301,FALSE,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,RRSP PAC Reminder,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,TRUE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,Product,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Investment,CIM,RS21094,#N/A,TRUE,FALSE,FALSE,1/11/2022 0:00,0,Date,,,,,,,,,
Engagement,Investments,CIE5927,TFSA PAC Reminder,TFSA Contribution,CIE5927,InMarket,1/11/2022 0:00,12/31/2050 0:00,Encourage PACs to Investing accounts,24,Investment NBA,Show My Customer,TFSA PAC Reminder,0,TFSA Preauthorized Contribution Reminder,0,30,180,0,0,0,0,Retail,0,Usage,Discretionary,Contextual,FALSE,5927012301,FALSE,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,TFSA PAC Reminder,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,TRUE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,Product,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Investment,CIM,RS21092,#N/A,TRUE,FALSE,FALSE,1/11/2022 0:00,0,Date,,,,,,,,,
Engagement,ChannelAdoption,CIE5778,Invalid Email,No Email/ Invalid Email Campaign,CIE5778,InMarket,9/2/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,Add/update customer email address,,Email address may be invalid on customer profile; Contact information ensures we can reach the customer regarding their account(s) and enables them to receive personalized offers and tips;  Update their email address as per standard process,,110,20,Customer email address is missing or invalid on their profile,,,,Retail,,Communication,Discretionary,NonContextual,FALSE,5778092201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,#N/A,#N/A,#N/A,#N/A,#N/A,Add / update customer email address,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,Contact information ensures we can reach the customer regarding their account(s) and enables them to receive personalized offers and tips.,FALSE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Service,,#N/A,#N/A,#N/A,#N/A,,FALSE,#N/A,FALSE,Relationship,CIM,RS22069,#N/A,FALSE,FALSE,FALSE,9/2/2022 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,ChannelAdoption,CIE5779,Missing Email,No Email/ Invalid Email Campaign,CIE5779,InMarket,9/2/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,Add/update customer email address,,Email address is missing on customer profile; Contact information ensures we can reach the customer regarding their account(s) and enables them to receive personalized offers and tips;  Update their email address as per standard process,,110,20,Customer email address is missing or invalid on their profile,,,,Retail,,Communication,Discretionary,NonContextual,FALSE,5779092201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,#N/A,#N/A,#N/A,#N/A,#N/A,Add / update customer email address,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,Contact information ensures we can reach the customer regarding their account(s) and enables them to receive personalized offers and tips.,FALSE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Service,,#N/A,#N/A,#N/A,#N/A,,FALSE,#N/A,FALSE,Relationship,CIM,RS22069,#N/A,FALSE,FALSE,FALSE,9/2/2022 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,D2D,CIE5970,Visa Debit and Interac - Always On,Visa Debit and Interac - Always On,CIE5970,InMarket,2/16/2023 0:00,12/31/2050 0:00,Inform Customer,37,Payment NBA,Show My Customer,Visa Debit and Interac Always On,0,Visa Debit and Interac - Always On,0,30,150,0,0,VD,0,Retail,Scotia VISA Debit,Usage,Discretionary,Contextual,FALSE,5970032301,FALSE,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Visa Debit and Interac - Always On,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,TRUE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chequing,Product,0,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Deposit,CIM,RS21132,#N/A,TRUE,FALSE,FALSE,2/16/2023 0:00,0,Date,,,,,,,,,
CrossSell,Investments,CIE5971,D2D Engagement - iTrade Cross Sell,D2D Engagement - iTrade Cross Sell,CIE5971,InMarket,1/1/2023 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,D2D Engagement - iTrade Cross Sell,0,D2D Engagement - iTrade Cross Sell,0,20,30,0,0,ITRADE,0,Retail,Itrade,Acquisition,Discretionary,NonContextual,FALSE,5971022301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,#N/A,#N/A,#N/A,#N/A,D2D Engagement - iTrade Cross Sell,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Itrade,Product,Itrade,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Investment,CIM,RS23034,#N/A,TRUE,FALSE,FALSE,1/1/2023 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,UnsecuredLending,CIE6001,Pre-Approved ScotiaLine Personal LOC CLI,Unsecured LOC CLI,CIE6001,InMarket,2/1/2023 0:00,12/31/2050 0:00,Increase borrowing limit on credit cards,10,Payment NBA,Show My Customer,Pre-Approved ScotiaLine Personal LOC Credit Limit Increase,,Pre-Approved ScotiaLine Personal LOC Credit Limit Increase,,90,0,,0,SCL,INE,Retail,Credit Limit increase,Usage,Discretionary,NonContextual,FALSE,6001042301,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Credit Limit increase,Credit Limit increase,,,,,,Pre-Approved ScotiaLine Personal LOC Credit Limit Increase,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,Unsecured,Product,NonReg,,,,,Credit Limit increase,FALSE,,FALSE,Line of Credit,CIM,RS23043,,TRUE,FALSE,FALSE,2/1/2023 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,UnsecuredLending,CIE6002,Pre-Approved ScotiaLine with Access Card CLI,Unsecured LOC CLI,CIE6002,InMarket,2/1/2023 0:00,12/31/2050 0:00,Increase borrowing limit on credit cards,10,Payment NBA,Show My Customer,Pre-Approved ScotiaLine with Access Card Credit Limit Increase,,Pre-Approved ScotiaLine with Access Card Credit Limit Increase,,90,0,,0,VIC,VIC,Retail,Credit Limit increase,Usage,Discretionary,NonContextual,FALSE,6002042301,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Credit Limit increase,Credit Limit increase,,,,,,Pre-Approved ScotiaLine with Access Card Credit Limit Increase,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,Unsecured,Product,NonReg,,,,,Credit Limit increase,FALSE,,FALSE,Line of Credit,CIM,RS23043,,TRUE,FALSE,FALSE,2/1/2023 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE6003,REL 1 Always On,REL 1 Always On,CIE6003,InMarket,8/29/2022 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,REL 1 Always On,,REL 1 Always On,,60,1,,,,,Retail,,Usage,Discretionary,NonContextual,FALSE,6003032301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,,,,,,,,REL 1 Always On,FALSE,,FALSE,FALSE,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,Service,,,,,,,TRUE,,FALSE,,CIM,RS23041,,FALSE,FALSE,FALSE,8/29/2022 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,D2D,CIE6050,D2D Engagement - Offer Reminder Fulfillment,D2D Engagement - Offer Reminder Fulfillment,CIE6050,InMarket,4/1/2023 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,D2D Engagement - Offer Reminder Fulfillment,0,D2D Engagement - Offer Reminder Fulfillment,0,30,150,0,0,0,0,Retail,0,Usage,Discretionary,NonContextual,FALSE,6050042301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,#N/A,#N/A,#N/A,#N/A,D2D Engagement - Offer Reminder Fulfillment,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,TRUE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Chequing,0,Sales,#N/A,#N/A,#N/A,#N/A,0,FALSE,#N/A,FALSE,Deposit,CIM,RS23073,#N/A,TRUE,FALSE,FALSE,4/1/2023 0:00,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE5723,RSP Consolidation Age 66-69,RIF RSP Conversion,CIE5723,,5/9/2022 15:17,12/31/2050 0:00,Offer a RSP account,21,Investment NBA,Grow My Customer,RSP Consolidation Age 66-69,,RSP Consolidation Age 66-69,,30,180,,,,,Retail,,Acquisition,Discretionary,NonContextual,FALSE,5723052201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,RSP Consolidation Age 66-69,FALSE,,FALSE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,TRUE,,FALSE,,CIM,ET02003,,FALSE,FALSE,FALSE,5/9/2022 15:17,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE5724,RIF Conversion Age 70,RIF RSP Conversion,CIE5724,,5/9/2022 15:17,12/31/2050 0:00,Offer a RSP account,21,Investment NBA,Grow My Customer,RIF Conversion Age 70,,RIF Conversion Age 70,,30,180,,,,,Retail,,Acquisition,Discretionary,NonContextual,FALSE,5724052201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,RIF Conversion Age 70,FALSE,,FALSE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,TRUE,,FALSE,,CIM,ET02003,,FALSE,FALSE,FALSE,5/9/2022 15:17,12/31/2050 0:00,Date,,,,,,,,,
Engagement,Investments,CIE6065,Long Term Investing Advice,Long Term Investing Advice,CIE6065,InMarket,1/31/2023 0:00,12/31/2050 0:00,Inform Customer,37,Customer Relationship NBA,Know My Customer,Long Term Investing Advice,0,Long Term Investing Advice,0,60,120,0,0,0,0,Retail,0,Usage,Discretionary,NonContextual,FALSE,6065052301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,Long Term Investing Advice,FALSE,#N/A,FALSE,FALSE,#N/A,#N/A,#N/A,0,FALSE,FALSE,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,Sales,Sales,#N/A,#N/A,#N/A,#N/A,0,TRUE,#N/A,FALSE,0,CIM,RS23078,#N/A,FALSE,FALSE,FALSE,1/31/2023 0:00,12/31/2050 0:00,Date,,,,,,,,,
